Entertainment,Fast_Food,Tech,Transportation,Energy,S&P_500
0.0007558435837344554,-0.007069013121868723,0.006311692546816178,-0.01205383929130566,-0.0016761713534442445,-0.0037393815604747083
-0.008351310685388441,-0.019951129396561258,0.010565641234326644,-0.014651836146791953,-0.014337254153399447,-0.00011410565998426492
0.008658889000132291,-0.01242438648531403,0.005770195652597097,0.0014223915833743409,0.002291348959856091,0.0029323579853828274
0.008910912669370278,0.02099693426087779,0.005052368727770145,-0.004025460970498175,0.016314958805532017,0.005506306319651655
-0.015006845684406253,-0.014809727574145573,0.006636192190582015,0.002101085543727404,0.0025233424825634103,0.003201957471006933
-0.0035610143144634812,-0.0030640296223622895,-0.0019264879916510904,0.00844227083755377,0.0038652573469847634,0.001548922064604108
0.005063460156020961,-0.0003019846189641265,-0.0009180905835447241,0.00018335620874974993,-0.0038654607306236586,-0.0004729570906678582
0.002526844868944681,-0.009006015201498392,0.006240407149404833,0.005462673512386223,0.008822611599045441,-0.004070859227173984
0.006174160973390952,0.004068592152692616,0.008830420235574647,0.006359573982027755,-0.0028059423207722153,0.008974343513216354
0.010562296506628027,0.008711194587214637,0.008261285525399332,0.011343090670103586,0.0032545091314927603,0.005362807225250732
-0.012815664664346065,0.019622267974965413,-0.003499426775503912,-0.007332554807824409,0.004819937809112594,-0.0032302694598687065
0.0010829164569150977,-0.02460312373548064,-0.006966804670184729,-0.009629497267515543,0.025248024833606567,-0.0008278931807477186
0.004556534001469456,0.01182533352036471,-0.0020805433076186695,0.003925427094041101,0.029795800371836097,0.0019856558213586784
0.0061708883733855675,0.008149926505133699,-0.0043180941215500476,0.0007691588094325383,-0.006673459111378948,-0.0004581666477052604
-0.010551834056876151,-0.0050505614196411615,0.0042505670248595235,-0.0034337325577828196,0.011853858063595653,-0.0010584151831672939
-0.0035026753192444957,-0.004286667152236972,0.002804294237929055,0.0010789518084614615,-0.00952596133845486,0.0007909409391904099
0.016551933843148296,0.002230031335884972,0.002171027390767699,0.005350779620762295,-0.005369519475067664,0.0018339987251561052
-0.005739283074522217,-0.011048467979402605,-0.010467369723721913,-0.010593899744132591,-0.004774800686802537,-0.005183153157965359
0.032572413716199816,-0.014131855711358868,0.015204880869475938,0.024530898584099233,0.009630349074020501,0.008303361477520088
0.014514441205063667,0.021696558133394054,0.011692171038680792,0.024096140254010218,0.016275779663028997,0.006398818768781567
0.011741087471827387,0.01594591398202739,0.004727198605668694,0.009259862849684747,0.009652070249615289,0.004028636080503967
0.02546556945224283,0.004931048111798605,0.01531355467270895,0.008126289972723626,-0.0013457560141186284,0.007033767443369587
0.00725148988397191,-0.002632202007483747,0.010932280160647864,0.0066651822878257315,0.008670829322014316,0.0016623439316436617
-0.00036829462753012153,0.016771921249145366,0.002875070587243404,-0.004679305564648826,0.005451556587802517,0.0013029315960912946
0.009749826316258687,-0.02538478504516653,-0.0004319638137791152,0.0014264251213394012,-0.0030524423274645865,-0.0011122268282528491
0.016381834751428785,0.012978495677521004,0.013592483968824854,0.017928308119437165,0.025513201861081795,0.007033646478779465
0.006134322837581162,-0.007117853523115606,0.020318254373406036,0.022056124335339423,0.014310244296866807,0.006749602987881076
-0.010629259580433087,-0.013513501713222738,-0.0022060600196689532,-0.011309534428343844,-0.018687321161508397,-0.003524487622672101
0.0003842490209849303,0.006378295609900703,-0.0009098251716055408,0.0053118056419882076,0.014180302573359534,0.009415051560751175
-0.00044186541948244937,0.008358821833548573,-0.0012336333983784997,-0.019688270130339604,-0.0026983027066370437,-0.0016163897301626484
0.007970779175699634,0.01566520468066362,0.0015817752155536863,-0.002629625033751839,-0.0007980830244506978,0.004385235112838837
0.024511046840114036,0.0001190898787756163,0.022816094289505713,0.011340441658818512,0.014710996751827644,0.008066726499347698
0.04272413302759839,0.013144107803358078,0.0210079279481412,0.009677701375102515,-0.004654227419878558,0.0021743654797181655
0.00829816658901865,-0.0026956278166997724,-0.0035860019222047983,0.006971610425573565,0.0015677541077020415,-0.0005599757022828333
0.006966261775054741,-0.0013544021480512971,0.012067635210610763,0.0014502804383255826,-0.013909350612588394,0.0006026209018938911
0.020155898723015164,-0.003068042756182222,0.01664080765800346,0.006885689260929158,0.01252215508280503,0.011841196508761032
0.00027084778653205845,-0.008251561917347609,0.007565903318443168,-0.009627893754077126,-0.013293422214098379,-0.006731974332887192
-0.014875093967381015,-0.010924481924686076,0.006598068978952258,-0.012792819078725147,-0.020158232842563628,-0.010898815620283941
-0.008033738732446987,-0.0035144477963265372,0.010442583608610743,-0.007156005145666801,0.005224428258556354,0.0004889853730833948
0.0033564988120917505,0.0061613695430472485,-0.031092608985019216,0.004638052747635118,0.008884534885787262,-0.0006480882520516484
0.03256255552517484,-0.033050182524229664,0.00938267210684108,-0.021921165292653613,-0.032204528961052484,-0.02120854792396809
-0.053223448275013484,-0.029481399112555262,-0.033068236283867604,-0.01829903159865504,-0.03510171767026987,-0.04097922480422822
0.03958742400743884,0.00020092947956067974,0.03569136393433229,0.018742564118085798,0.0076357759237026075,0.017440920592313836
-0.00827017344255635,-0.0010251844119780757,-0.019601042655355595,0.009124754379882945,-0.007961644450383195,-0.005001588416939429
-0.058553953930749206,-0.04442207971084892,-0.04716222916803118,-0.03986934602814515,-0.03749268019836267,-0.03753641975808808
0.00013835836349505135,0.02504636957699782,0.004952846287409551,-0.10068887944278482,-0.012005773097442019,0.014936090208494734
0.028923365024269634,0.020080367643748123,0.028319600222714045,-0.002709228408044332,0.022557507090647487,0.013914584754042503
-0.010007165179459356,-0.015574140287208884,0.01545375078726231,-0.00991694080446751,-0.0019025226382634942,0.0026129297463290957
0.02887240540164077,0.014521341261671301,0.023052189963588744,-0.0035265552630465396,0.03390090763220846,0.013402458257245842
0.02783410104205095,0.029439643190413384,0.010882299097172015,0.018406319289712456,-0.013896672114009162,0.012069112762299383
0.004594173809546744,0.04377917452905329,-0.006682854461462583,0.009391037846373232,0.001319616725688631,0.0003734693722488025
-0.001582088739907507,-0.01859507357203284,0.011822979383816812,-0.0009224809951732094,0.0010722289392953667,-0.005841389459353419
0.004765000822001642,0.0116259329446317,0.006245718594205346,0.0060498409658913885,-0.01866375593390284,-0.0054965031281792864
-0.001403128238844028,0.00980420619790324,0.000894605978175414,0.003918320789674964,0.019059580260411612,0.0009735510790762625
0.017499027788365443,0.0013599812688838192,0.013544616258425093,0.022742110887182,0.03517088673614379,0.01602837635051313
0.020595016413717308,0.002970506861959145,0.014821025388067741,0.0002741394107353095,-0.003575908993716484,0.011757015343810906
-0.014081078052538531,-0.0024805639537072623,-0.009439314116574645,-0.02460361979615904,-0.013063150664065342,-0.012706888443829278
0.0027121388398908598,-0.009261199876647587,-0.002278931557335472,0.02758438465288203,-0.02447520097639334,-0.011095788639207016
-0.018704998132128555,0.006297366920548461,-0.01513716733032508,-0.003376424057649794,-0.00619010621058493,-0.013324399541987275
0.027077145934598427,0.007497198584619925,0.005025547618752375,0.0015189581406494426,0.0020364479002112287,0.005071602744632031
0.03049021257024782,-0.012976280980081464,0.013632134793981506,0.022672772099834072,0.0014216321149074338,0.011032026532745043
0.011702915393967674,-0.0030570625809110395,0.006762074115521704,0.009913438867447461,0.0019514901668945496,0.002638858606169414
0.0008772069503171037,0.0016541407385087749,0.006188126810166357,0.018348287081097602,0.0003550153286134946,-0.00048387472056610203
-0.0017213402203439384,-0.003116931909160256,0.00600925485035152,-0.004282589442941431,-0.00772841912567868,0.004463078207817217
0.02272469863717961,0.02009030463883998,0.020048516879425656,0.017551300734778383,0.02666671589427345,0.01737883151892694
-0.027949477549348057,-0.005884024518855186,0.009500501205708075,0.014834168910132818,-0.004703220799063662,-0.001273985129042532
-0.007737195152642583,-0.006917568456755084,-0.01109903472596183,-0.02878009488139638,-0.011473278301929353,-0.006363576551088879
0.01697108212658515,-0.015558956546963994,0.0018614629629767933,0.019533904373268903,-0.0013572212488229694,-0.005724521948562322
0.0031984079990085086,-0.010414980039566141,-0.003538017534842436,-0.004589114559116887,0.0014463564632902876,-0.000781930531963182
-0.010914519032306155,0.011531148373516946,-0.005819341944505277,0.002348818381849469,0.013564536371558033,0.001703447167811456
-0.030504902694575266,-0.008801626122592318,-0.01916021891871789,-0.015101206391929604,-0.02228091560820648,-0.014204195388793028
0.010599276903209416,0.008464253153515353,0.019222397279638065,-0.006892940975931217,0.017092046211398374,0.0014818054520648882
-0.0029606039611583495,-0.002187742889763279,-0.003979254968692268,-0.0050801600770396214,0.0375476518390582,-0.0018439898833508828
-0.021174369879155684,-0.008350087820873061,-0.026183891501211056,-0.021404337853904352,-0.012690011425970423,-0.025162888405856454
-0.011494306997748746,-0.0021801498269037375,-0.030678079446066098,-0.009370684208615261,0.01592081543430357,-0.02096688071186603
0.0387988541562009,0.016518260673770952,0.04409350364183456,0.014703679000002478,0.023032519684035087,0.02715725576151251
-0.03745677421862463,-0.00480954497585788,-0.03989939185290918,-0.012353770112069146,-0.0013119967255859287,-0.017276308813847896
-0.019465159388279998,0.01144920903620446,-0.0314867299972746,0.003551629899651323,-0.00912394237004814,-0.00291665716625622
0.019170595876256212,0.0008057474237712458,0.015158752076411621,0.030444382764564626,0.01191841210920807,0.013769718690019195
-0.02808163724081173,-0.014033286426128224,-0.045053753942743635,-0.03529626222941565,-0.019236302551634752,-0.022337423560165104
0.014690225872198827,0.013085629467176476,0.013359828090592041,0.005520463326420354,0.031065566262183323,0.012614865848792123
0.010732032276759696,0.0016880124998203449,0.015178668530082411,0.01764948721921608,-0.0057899852513490805,0.01156648273982852
0.010280430565490677,0.01500366958932177,0.02115689316833751,0.009414717813403316,0.016636972740859755,0.0068628636575538415
-0.015840784395165584,-0.0122895961826025,-0.029112107881810612,-0.026907860164968208,-0.01893250183214793,-0.021920248779842444
0.00292681876752015,0.0038932401697704564,0.002629215562240748,-0.0029444130601887033,0.019337815194869185,0.0033365488963206236
0.02538741938614105,-0.005024275628449055,0.021018321402975278,0.010883669630246154,0.027277812388687237,0.0167269537832615
0.004532957414190971,0.002449240155846375,-0.007693317624977715,-0.008478134805507572,0.011654835882482251,-0.005525364482924067
0.0061532537752975475,0.0061396349153032366,0.015296767409161019,-0.0008556858334490835,-2.874642522759847e-05,0.008250750063987677
0.001012054736243044,-0.002719061456372339,-0.009972542278507425,-0.006241271795073793,0.02100614780272551,-0.0028866254882486952
-0.000756401717245569,0.01225676983812401,0.008233904739322673,0.012315330957334501,0.010982150639401044,0.008109038386684864
0.04728032754237852,0.012278803037341798,0.03857390480059554,0.01521728371930246,0.010585086003578962,0.010661504701720004
0.004728171694267381,-0.0006105522811223509,0.011533892077802988,0.0008623542150078947,0.003026323432279691,0.0008313658006817715
-0.009674808522678803,0.0003485952993846841,0.014738850536316933,0.0002831897535803661,-0.0009720568944030105,-0.005726124690152989
-0.006871729231485818,-0.000578972388215374,-0.01711207007334251,-0.013479031143646028,-0.0076312945994929295,-0.00853653230061302
-0.016051008346709382,0.0016313587497920417,-0.0047709676125686,0.006415056273180789,-0.0018959779206907852,5.623169212687351e-05
-0.01776384150605581,-0.01560556802347507,-0.036463495581910046,-0.002088961331566545,-0.0027350238307019214,-0.01338056164164636
0.0007627837235537379,0.00657099614634181,-0.0009940627732632837,-0.011084072137573309,-0.0033722916295516703,0.001837059563023713
0.01793377259222367,0.03935992383282287,0.03384160142825744,-0.0027550607539176715,0.025804852882629938,0.010434204774367295
-0.05111353347323483,0.003098766401159817,0.026240441547644235,0.05857094836239,-0.021263135122983695,0.0011136248915897262
0.004464947862058094,-0.023284095115245453,-0.008161747568725165,0.0004189790962918531,0.004734094049319568,-0.008187490964434607
0.0073980297277894715,0.008912995685721813,0.012658490750083302,-0.006778593480448281,0.0017690304996728864,0.0025490454770622506
0.0028713264754920134,-0.010197254704518908,-0.009650408254804147,0.0021863473640627005,-0.002600546799415364,-0.007205863568357729
0.0019498951006993385,0.0024888855545070854,0.0018112732150242625,-0.01756448219636888,0.007450820020409307,-0.0022536742393085563
0.018508886288268044,0.0022339931948760616,0.009266980466647558,-0.00211082505560854,0.010113719961867117,0.012811178963797909
0.00807925155323974,0.000428667098667448,0.01112896144133328,0.005214037038077534,-0.0020259688444745198,0.0034579455015175675
-0.0009504548782147909,0.019034302012134907,-0.004061096192167777,-0.0037068282782882316,0.01275241398973816,-0.0002656413228280252
0.004010799865099502,-0.012525033647023702,0.01263195470622901,0.011790033194384555,0.014867795320169967,0.009682220255068819
-0.0047920299875531275,0.015068693554995136,0.003970494205195779,0.001521986570934283,0.007801724981055838,0.009370643723504823
0.008630924354598661,-0.005339081377261726,-0.002977026434506934,0.001998536276749469,0.006221951627260976,0.0017075955546570487
0.0058778065966152634,-0.01410533295876038,0.0001517111787884929,0.00609844620512833,0.0029208378892746057,0.0008834895573073265
-0.012077488240729413,0.008175816131236512,-0.01514418972111399,-0.005655701064267852,0.004690071488600204,-0.006842140279927467
0.006771687826946587,0.005952070706749155,0.005846813426792932,0.008791295146756133,-0.0034970788215810222,0.004060561678767671
0.005871413147787005,-0.045204376214367716,-0.004239859704396268,0.0023870799783767423,0.011053488381873129,-0.0008558723207806596
-0.0033690188320742278,-0.022392025840904304,-0.004914102046447144,-0.007399594148731901,-0.013907893376399532,-0.00263219493841671
0.008622279737423908,0.019120275843052773,0.00869802232507065,0.00914388969500505,0.014205058449511627,0.007386752997235124
-0.013929484960943194,-0.0034384811011292466,-0.0032446250399340982,-0.006199677424222374,-0.008169481054968378,-0.0031357617896576873
0.011696750495904197,0.0032437252901459917,0.01226701779243166,0.007695428650923781,-0.01249081973776317,0.0032484098921563564
0.005865430157823185,0.007065726380668883,-9.960908630098268e-05,0.012888439278559108,-0.010512907787317116,-0.002023213496498033
0.0021271166791581777,-0.0050047274616979685,0.0028400882179950918,0.0071913983242093225,-0.0411619566423948,-0.0023572204364039617
-0.0002840834886521845,-0.01631528505771874,-0.0013789647010339864,-0.008264983885791269,0.001247915876848988,-0.011564187290653005
0.011660518921516642,0.018409910661308433,0.007657960374804234,0.011667080132253479,0.0348139638724674,0.012695791223314323
-0.004102414890641848,-0.008731884781512335,0.004125898641370361,0.0170162083199435,-0.008451948211670762,-0.006879559974886984
0.017319833179132688,0.0007702233330574559,0.012835874595660844,-0.003488951875998036,0.010609462024630352,0.010849230370481022
0.01734584532300214,0.006818017787061813,0.013931739850794902,-0.0034864612465345906,-0.006282144017451383,0.004479598435997323
0.0073433591236122635,0.026362999626241102,0.013897838251135077,0.007593177293853357,-0.003452340991510203,0.0007025929724704394
0.011979689310400344,0.006693422364202723,-0.00010135444871433417,0.013351805607639902,0.005068959544670831,0.008567392465728796
-0.010863448669505492,0.0068177873741679905,-0.006702102843867163,-0.01322477086939947,0.023646156319427434,-0.0007141884679080501
-0.00010485447986742028,0.013549533139649532,-0.0017441085533866437,0.004784208021885802,-0.0012247533477425744,0.0031259043893263616
0.006529714286953475,-0.0006606784182757578,0.0024349774433450266,0.014957942166109395,0.013779741692966304,0.001068707668436586
-0.0030891263668907723,0.006869022422720209,0.00563511716428221,0.0051327342487387665,-0.014044157133399474,0.0017433852107295866
0.020534386946592476,0.00085674484312717,0.0013595741166085677,-0.013831841317130342,0.002522484829841404,-0.004026127868587581
0.010260695944082064,0.0006742439139737398,0.010937290221107045,0.00891212950688484,-0.01733139758829467,0.002471549778432225
-0.001117181264993567,0.014184518705148868,-0.005068131359321752,0.008565951578095308,-0.035563237310638963,-0.001017102715529128
-0.010534728046371353,0.013263856458287029,0.006533924920255057,0.007082503882396468,0.017245626151449568,-0.0021261277624751163
0.01624633039621582,0.00245092246549998,0.0037481305756561618,-0.004079105594315151,-0.005467979127979575,-0.004023402292699374
0.02781820821790343,0.0004359589793600369,0.00793563289511251,0.003113519449533703,0.013335404141984097,0.0017121542893689945
-0.005418148733298472,0.00025512294079448674,-0.010744042350375713,-0.008018028806047843,-0.03125508798905213,-0.006345510515579966
0.007537258047375772,-0.00021741800885771337,-0.007153054926080457,0.0032884730350492344,0.03775321754830505,0.0018619345065358228
-0.03928230147472483,-0.010135644958387651,-0.028576135607359998,-0.017271631012936873,-0.02285075357868495,-0.013724668973416176
0.022671771446483684,0.009698628271659225,0.011846965842630407,-0.0059167688393927395,0.016258952087935725,0.0022045770199778936
-0.008020878635726382,-0.007387625109450277,-0.016956448324343884,-0.015967479704485768,0.01887677219017429,-0.008604355128821406
0.0203779639568152,0.0002551915229424512,0.02040015528119145,0.003348607135868755,-0.004427150046671443,0.00617868985946779
-0.00886118829525163,-0.00852309721372718,-0.0004419691413524521,-0.00035108895723422754,0.01502240815288609,0.0007584033300001014
0.005371617330773835,-0.0027368601747416454,0.00941060691467508,0.009364240735016736,-0.013880443045069262,0.003067957412152822
-0.008864581987591925,0.0012352168425864393,-0.012808326606093198,0.008365432105100126,0.012369382666860577,-0.00494735062681062
-0.009199938162151127,0.002478431828476275,0.006453805768446101,0.004957371257616534,-0.006483075096331565,0.008620803683929923
0.0172459126696977,0.007550244570820374,0.00864983037670382,0.014172489350930038,0.00821836984730272,0.008481281595267509
0.032882422593913156,-0.003530422106646125,0.014537021140464883,0.009981055455328866,0.0188184728835127,0.008822985887663393
-0.0032044911465860166,-0.013196632570592594,0.0019126593760214184,-0.0008502592403811107,0.010004966214772912,0.003473267180873929
0.006556652435074679,0.021133818633277488,0.004565619225316331,-0.015526747580192473,-0.025661239465327994,-0.007094202866256172
-0.0028035288522998652,-0.003533988483439059,0.023680559384648147,0.011392295721085877,0.016957575119175994,0.008749042674663476
-0.009284550013813387,0.001575090710211381,0.008719051436512875,-0.0029963395293684716,0.005840802744410347,0.0010792374947172778
0.0053547135016234464,-0.010035375142711278,0.0023598365687679305,-0.001931676697535,-0.017240577254561663,-0.001028135726814483
-0.02163777971530914,-0.0031964249957441627,0.011447103932578162,0.012157558518383746,-0.00487624460050878,0.00397369863071062
-0.010734390711266223,0.007090121649049402,-0.0018359582518068806,-0.006331582449209947,0.0006084420586171731,0.0021605126279586884
-0.017082396189341254,-0.010738324366566793,-0.013425274991218934,0.004102626491030919,-0.007551868789400997,-0.003952993120479142
-0.0014926259658488046,-0.0003364193932246666,0.0024866192930774315,-0.012292657611736126,0.007463774889431391,-0.0009484477101494582
0.0038678643531032514,-0.008806481471612029,0.0002271878845381099,0.005499664328801331,-0.001750542666038218,0.0018380494891383492
-0.01197331745381587,-0.01834454072635491,0.015352625229484764,0.001055969706581966,0.013582825921401797,0.004780911145920941
0.016748522595687914,-0.01205753020230403,0.01919666956007182,0.00629709743376081,0.00905573113374331,0.009101605057599604
0.0013471532695765243,0.0022799212782250605,-0.02210683953270729,-0.0034705824528607422,0.002584715260409825,-0.0030322960242857855
-0.012440172468472871,-0.0038026619302348307,-0.0030804117617068655,0.05686194810551465,-0.0007741769773192597,-0.00656220869212365
-0.0364081256914085,-0.01222102542911539,-0.019932893597348345,-0.017826443497286033,0.011205537619719284,-0.005754170294581917
0.019834736177773517,0.023288816244598196,1.8677305270490755e-05,-0.0034609090136953056,-0.0016568738474487057,0.004884728797982518
0.010092089685712326,0.01805586357500711,0.008708300552428671,-0.0039508415795782665,-0.0057392820798582165,-0.0010403515262938923
0.010520143729037375,0.014570431168749806,0.01720190638862517,0.0007736952272220683,-0.0055448467900875145,0.004926444803381669
-0.004216159993004308,0.0015869142403524762,-0.0038972608135458262,-0.0017130658381078006,-0.00269641829302341,0.004644183009877123
0.006201675939585007,0.007364310143213172,0.009718956435741494,0.009374737822670592,0.004977690842462138,0.003538227451535869
0.011332221106408285,-0.007343696477295693,0.008691675711320367,-5.353826315736511e-05,0.015221843476930567,0.0028241822564987196
-0.012866093818466283,0.016256210916684753,0.010332064215926584,-0.007499697008430766,-0.018003756561303774,-0.0002623799656497061
0.008141821180377925,0.050035184103945834,0.005175325365627645,-0.003125775536924995,0.0016918545368345083,-0.0014416744645237012
-0.01173090512866541,-0.013318973848955229,-0.006968706442870537,-0.01025855729705715,0.0009205592749317106,-0.007113887913551609
-0.010639539966307829,-0.012663156129119366,0.0023402090281544525,-0.0081170403273733,-0.010916196646572554,-0.004005992185342366
-0.003951089356595503,0.003413754755553763,0.011222061526656545,0.020309738665020255,0.011420205027197839,0.006389254777276809
-0.020923497595151292,-0.006959203448630517,-0.0188293711321587,-0.002904532159533754,-0.05463135904315886,-0.007602164835758152
-0.004047127850005488,0.013125134019465232,0.0004780523546444534,-0.004154361210274697,0.02026859311180753,0.007919408484583057
0.0013141174347711408,-0.0021821582947882502,-0.0023123961536978205,0.000740146680152639,0.004686509584035267,0.0033231157222237684
0.013505402975044612,-0.007261653620392361,-0.0023088947688744066,0.0073524110467575515,0.0091127900328383,0.0024280177746833775
0.013382701630413265,-0.00025862629580415306,0.0008744833372950194,0.003140690417611173,0.005389737036258968,0.0020685364303643095
0.010545877765974687,0.004922527444241092,0.010025086768924557,-0.009348909523125117,0.01424054444432106,-0.0003981517707819515
-0.009196313313527866,-0.00311693373130784,-0.0003394744497234757,0.0004251542842376688,-4.8465477902145535e-05,-0.0016912621251551352
0.02911310007541451,0.01321661141870746,0.003971639400305927,0.008134876154259316,0.008504148504876827,0.006198839704363079
0.02109323698155562,-0.005227783909455496,0.01244260434593548,0.009245260462930813,0.005138512873927431,0.007670409427647185
0.0027564792797041215,0.0049500014581450045,0.0015407820863131084,-0.0009823520888586788,-0.01033682589457462,0.00026927832649970007
0.011342283197387037,0.005102635799382873,0.028242533580854746,0.008260758724927113,0.016783065226980518,0.005701434129840033
0.00023873219244346645,0.010206615792630125,0.00017419508077938628,-0.008065552719199004,-0.000551659144046248,-0.004430329054144866
-0.002643215518612978,-0.0019333038304053488,0.001747100893636363,-0.0014038584092954125,-0.004054220664140601,0.00013447750859452157
-0.011379891022161286,-0.019545228752311978,0.006052300142051336,-0.011590030670411533,-0.003495265246192105,-0.0016543221469484948
-0.0350837537331241,-0.01164821915654039,-0.020775489451897257,-0.02347220005471564,-0.0018442871997819495,-0.002803126684318036
0.014811499645867848,2.9845859500728954e-05,-0.014563556768195773,0.004363178294622976,-0.03168133028604671,-0.0036523050860121087
0.004720545115023061,0.005992311867555104,-0.00392026929845921,0.020689659799351202,-0.004663352781357399,-0.002213344827027508
0.0010687047757388648,-0.013507823245681295,-0.003320730332825288,-0.0009085555552129346,0.010015314651536928,0.0018978268127400888
0.011506920319433163,-0.004246558998432289,0.021218542242609384,0.004864395982516882,0.0061290035287645,0.003739841510076891
0.023780279331359098,-0.01127044156425315,-0.00021101437133950337,0.005546306808208415,0.007188648395149173,0.00035667194221011833
0.0009347037087676907,-0.0016789307286776065,0.0031792288565861077,-0.0033558949693977664,0.007468695123491459,0.005282254329749936
0.009852668584899308,-0.007414382583258659,-0.006798394274861983,-0.0009593026768378349,0.01129815576666884,0.00027548183892078804
-0.019521074127457138,-0.012221230780396853,-0.025885760105136303,-0.007468066434338603,0.007781019502433359,-0.005569722252617426
0.028194011393448983,0.010064348608496664,0.014329035554604972,0.014578377204004964,0.00996267620483134,0.005369014643958003
-0.008062590796957862,-0.001960991496683416,-0.005926388939254773,0.013912506057840975,0.006889568732845411,0.0012532727238796504
-0.0007684938018796412,0.006569775605545894,0.011040512829421829,0.009815022225097442,-0.0007214727107904992,0.007840591898404803
-0.023172733594094115,0.004771491610930762,-0.012456019576818281,-0.0021041070794796573,0.011635304633314964,-0.00036853301202766087
0.00839259773927045,0.009416622071456906,0.008614513285047278,-0.008878754986582778,0.010700130609479686,-0.0035156877607932513
0.014483263675056283,0.0035993207554011397,0.01559690999986778,-0.008218618396268954,0.012830681595224607,-0.0013050961134796202
0.018676176556627476,0.0006770830170464033,-0.0010277354886014307,0.007403466249221748,-0.010321175971386539,-0.003289278113945082
0.005254252724909489,-0.003509972302367579,0.015965949307446863,0.00035244975466916517,0.0035585920433970977,0.0027632870875580196
0.0015049186289708728,0.0012696489458731426,-0.0033817242924835383,-0.004984284038303245,-0.0023815468556418226,-6.870120538793323e-06
0.008585249560150348,-0.019452928687252,0.0020387565159506772,-0.00035163924512377257,0.028763807720757588,0.003641105118425747
-0.011221330280367573,-0.009732696378763271,-0.011246488353354294,-0.00964069008710642,-0.01576691227324367,-0.0003966902079042267
-0.013046341479051083,0.015054728846278339,-0.006117367087216257,0.001113349919645471,0.0035617685604538226,0.0007115197468861023
-0.027426512817830238,-0.006813315644600239,-0.022845876543497984,-0.017754788604443343,-0.0038317350060483304,-0.008169482334351885
-0.0149546673329324,0.0014194000547388345,-0.009714675634078728,-0.019512409470542256,0.0006676496443072759,-0.005527978766503461
-0.0039048643066035868,-0.0006311329888892661,-0.012048957189360896,-0.003981314211535031,-0.0030460428823815043,-0.00039511662920677093
0.016991151908297423,0.007523525771007651,0.0026509313494492196,-0.010656939369143676,0.014342202256486384,-0.0014179036575431292
-0.05644760280048799,-0.023155125883558718,-0.05868909215394482,-0.03887780601031665,-0.04757321119618255,-0.0328642290012785
-0.012595557786017461,-0.012785512263998896,-0.01516124114029633,-0.008858827647199155,-0.030553106551348738,-0.02057300761734404
0.027594260525774454,0.011411975919683265,0.03753352138922871,0.02177879140230964,0.013840181443780917,0.014206197825152422
-0.0018304905697539501,-0.007253529152037834,-0.015836569029545007,0.003009507668831404,-0.0064343003004014845,-0.005904978964482943
